,Account,date,daily_pnl,trade_count,avg_trade_size,total_fees,win_rate,long_ratio,classification,value,frequency_segment,consistency_segment,cum_pnl,rolling_max,drawdown
392,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-20,0.0,82,607.7802439024391,4.983753,0.0,0.0,Neutral,49.0,Frequent,Consistent,15896.407012,36639.643711,-20743.236698999997
393,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-21,0.0,3,10058.62,3.017585,0.0,1.0,Fear,31.0,Infrequent,Consistent,15896.407012,36639.643711,-20743.236698999997
394,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-23,4988.749429,93,4121.473548387096,38.329658,0.5591397849462365,0.5591397849462365,Fear,30.0,Frequent,Consistent,20885.156441,36639.643711,-15754.487269999998
395,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-24,3896.627832,20,1703.6174999999998,3.407223,1.0,0.0,Neutral,45.0,Infrequent,Consistent,24781.784272999997,36639.643711,-11857.859438
396,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-25,0.0,1,100176.1,10.01761,0.0,0.0,Neutral,46.0,Infrequent,Consistent,24781.784272999997,36639.643711,-11857.859438
397,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-26,3782.33025,28,2294.2153571428576,6.423789,1.0,1.0,Neutral,47.0,Infrequent,Consistent,28564.114523,36639.643711,-8075.529187999997
398,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-27,6504.316844999999,178,1543.4331460674157,27.473021,0.16853932584269662,0.16853932584269662,Fear,40.0,Frequent,Consistent,35068.431368,36639.643711,-1571.2123429999992
399,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,0.0,142,4742.898943661972,67.34912,0.0,0.0,Fear,25.0,Frequent,Consistent,35068.431368,36639.643711,-1571.2123429999992
400,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,266.39774,34,19800.740588235294,67.322498,1.0,1.0,Fear,28.0,Frequent,Consistent,35334.829108,36639.643711,-1304.814602999999
401,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-06,24553.541149999997,68,2824.8166176470586,19.208714,0.3088235294117647,0.3088235294117647,Fear,34.0,Frequent,Consistent,59888.370257999995,59888.370257999995,0.0
402,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-07,25941.716413,929,3895.6048546824545,361.901282,0.31646932185145316,0.5145317545748116,Extreme Fear,23.0,Frequent,Consistent,85830.086671,85830.086671,0.0
403,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-08,3366.444714,14,10183.131428571429,7.128185,1.0,1.0,Extreme Fear,24.0,Infrequent,Consistent,89196.531385,89196.531385,0.0
404,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-09,-77308.420095,617,4099.378930307941,218.992405,0.23014586709886548,0.8184764991896273,Extreme Fear,18.0,Frequent,Consistent,11888.11129,89196.531385,-77308.420095
405,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-10,-831.2396219999999,306,5795.6883333333335,88.67408,0.5751633986928104,0.3954248366013072,Fear,39.0,Frequent,Consistent,11056.871668000002,89196.531385,-78139.65971699999
406,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-13,3271.3693780000003,135,20019.11111111111,135.12893,0.4740740740740741,0.5259259259259259,Neutral,45.0,Frequent,Consistent,14328.241046000001,89196.531385,-74868.290339
407,0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-14,128.67829,1,844654.19,42.232709,1.0,0.0,Fear,31.0,Infrequent,Consistent,14456.919336,89196.531385,-74739.61204899999
408,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-10-03,100.375782,5,2585.338,4.5243400000000005,0.6,0.4,Fear,37.0,Infrequent,Consistent,100.375782,100.375782,0.0
409,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-03,0.0,2,9530.66,1.90613,0.0,1.0,Greed,74.0,Infrequent,Consistent,100.375782,100.375782,0.0
410,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-04,540.05911,10,1960.1330000000003,6.860463,1.0,0.0,Greed,70.0,Infrequent,Consistent,640.434892,640.434892,0.0
411,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-07,503.46257599999996,16,1929.28125,3.086842,0.6875,0.3125,Extreme Greed,77.0,Infrequent,Consistent,1143.897468,1143.897468,0.0
412,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-10,0.0,1,9836.88,0.983688,0.0,1.0,Extreme Greed,78.0,Infrequent,Consistent,1143.897468,1143.897468,0.0
413,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-11,393.07947,4,2557.49,3.580485,1.0,0.0,Extreme Greed,76.0,Infrequent,Consistent,1536.976938,1536.976938,0.0
414,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-12,0.0,4,1319.1399999999999,0.527654,0.0,1.0,Extreme Greed,80.0,Infrequent,Consistent,1536.976938,1536.976938,0.0
415,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-13,135.09947,8,1860.1075,4.024645,0.875,0.125,Extreme Greed,84.0,Infrequent,Consistent,1672.076408,1672.076408,0.0
416,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-15,0.0,35,930.75,3.257612,0.0,1.0,Extreme Greed,80.0,Frequent,Consistent,1672.076408,1672.076408,0.0
417,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-19,245.44495999999998,5,6564.348,11.487605,1.0,0.0,Extreme Greed,90.0,Infrequent,Consistent,1917.521368,1917.521368,0.0
418,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-22,1050.894,22,2990.737727272727,11.79219,0.3181818181818182,0.6818181818181818,Extreme Greed,94.0,Infrequent,Consistent,2968.415368,2968.415368,0.0
419,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-23,788.45072,7,3091.247142857143,3.190604,1.0,0.0,Extreme Greed,93.0,Infrequent,Consistent,3756.8660879999998,3756.8660879999998,0.0
420,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-26,0.0,36,1012.4008333333334,3.644624,0.0,1.0,Extreme Greed,79.0,Frequent,Consistent,3756.8660879999998,3756.8660879999998,0.0
421,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-28,3855.7522,25,1612.0868,14.105744999999999,1.0,0.0,Extreme Greed,77.0,Infrequent,Consistent,7612.618288,7612.618288,0.0
422,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-29,0.0,10,13325.11,38.02359206,0.0,1.0,Extreme Greed,78.0,Infrequent,Consistent,7612.618288,7612.618288,0.0
423,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-02,0.0,1,46692.72,0.583659,0.0,1.0,Extreme Greed,80.0,Infrequent,Consistent,7612.618288,7612.618288,0.0
424,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-26,29897.971695000004,32,2297.953125,3.9493730200000003,0.3125,0.6875,Extreme Greed,79.0,Frequent,Consistent,37510.589983000005,37510.589983000005,0.0
425,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-28,0.0,10,6154.678,0.23781576,0.0,1.0,Greed,72.0,Infrequent,Consistent,37510.589983,37510.589983000005,-7.275957614183426e-12
426,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-01-12,3699.757273,3,7958.366666666666,8.356281999999998,1.0,0.0,Greed,62.0,Infrequent,Consistent,41210.347256,41210.347256,0.0
427,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-01-13,0.0,1,0.22,0.0,0.0,0.0,Greed,61.0,Infrequent,Consistent,41210.347256,41210.347256,0.0
428,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-14,8019.163096,1,63734.69,6.373468,1.0,0.0,Neutral,48.0,Infrequent,Consistent,49229.510352000005,49229.510352000005,0.0
429,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-04,0.0,1,63727.4,7.678e-05,0.0,1.0,Fear,28.0,Infrequent,Consistent,49229.510352000005,49229.510352000005,0.0
430,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-05,562.1943200000001,19,3383.65,22.501253,1.0,0.0,Fear,30.0,Infrequent,Consistent,49791.704672,49791.704672,0.0
431,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-06,0.0,21,3060.3452380952376,7.8515e-05,0.0,0.9523809523809523,Fear,34.0,Infrequent,Consistent,49791.704672,49791.704672,0.0
432,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-09,110.553364,19,3388.287368421053,6.43773,1.0,0.0,Extreme Fear,18.0,Infrequent,Consistent,49902.258036,49902.258036,0.0
433,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-10,0.0,6,10728.526666666667,8.1782e-05,0.0,0.8333333333333334,Fear,39.0,Infrequent,Consistent,49902.258036,49902.258036,0.0
434,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-12,3593.989207,27,2517.1996296296297,16.838139,1.0,0.0,Fear,43.0,Infrequent,Consistent,53496.247243000005,53496.247243000005,0.0
435,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-13,0.0,1,0.69,0.0,0.0,0.0,Neutral,45.0,Infrequent,Consistent,53496.247243000005,53496.247243000005,0.0
436,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-06,0.0,45,10673.925777777777,76.264613,0.0,0.0,Greed,72.0,Frequent,Consistent,0.0,0.0,0.0
437,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,1762.46,10,6750.81,17.102716,1.0,1.0,Extreme Greed,83.0,Infrequent,Consistent,1762.46,1762.46,0.0
438,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-17,27.63736,20,3976.0629999999996,14.159007,0.55,0.1,Extreme Greed,87.0,Infrequent,Consistent,1790.09736,1790.09736,0.0
439,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-18,0.0,44,3081.5213636363637,13.568712,0.0,0.0,Extreme Greed,81.0,Frequent,Consistent,1790.09736,1790.09736,0.0
440,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-19,2229.5212300000003,4,4987.015,6.702547,1.0,1.0,Extreme Greed,75.0,Infrequent,Consistent,4019.61859,4019.61859,0.0
441,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-23,12082.95,2,13593.75,2.609998,1.0,1.0,Greed,70.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
442,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-24,0.0,7,4312.501428571429,2.897994,0.0,0.0,Greed,73.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
443,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-08,0.0,12,2966.789166666667,7.216085,0.0,0.0,Greed,70.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
444,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-15,0.0,2,48455.0,9.303358000000001,0.0,0.0,Greed,70.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
445,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-16,0.0,30,1508.392,5.304123000000001,0.0,0.0,Extreme Greed,75.0,Frequent,Consistent,16102.56859,16102.56859,0.0
446,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-08,0.0,5,10322.714,4.9549009999999996,0.0,0.0,Fear,44.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
447,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-14,0.0,12,2078.9283333333333,5.39327,0.0,0.0,Neutral,48.0,Infrequent,Consistent,16102.56859,16102.56859,0.0
448,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-08,11894.061848,11,5318.463636363636,13.970236,1.0,1.0,Fear,28.0,Infrequent,Consistent,27996.630438,27996.630438,0.0
449,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-11,9461.082288,61,2446.7424590163937,26.326207999999998,0.04918032786885246,0.04918032786885246,Extreme Fear,24.0,Frequent,Consistent,37457.712726,37457.712726,0.0
450,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-14,16017.255710000001,8,1201.78,2.42254,1.0,1.0,Fear,27.0,Infrequent,Consistent,53474.968436,53474.968436,0.0
451,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-15,74293.663505,25,3134.3723999999997,13.707583999999999,1.0,1.0,Neutral,46.0,Infrequent,Consistent,127768.631941,127768.631941,0.0
452,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-18,63015.976505,5,22996.97,11.038543,1.0,0.8,Fear,34.0,Infrequent,Consistent,190784.608446,190784.608446,0.0
453,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-19,0.0,58,5839.154827586207,16.256326979,0.0,0.3620689655172414,Fear,32.0,Frequent,Consistent,190784.608446,190784.608446,0.0
454,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-25,0.0,11,9047.907272727272,9.55458,0.0,0.0,Neutral,46.0,Infrequent,Consistent,190784.608446,190784.608446,0.0
455,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-04-10,8720.984286,11,4002.4445454545453,9.213747,1.0,1.0,Fear,39.0,Infrequent,Consistent,199505.592732,199505.592732,0.0
456,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-20,0.0,20,2436.6825,117.08919,0.0,1.0,Greed,66.0,Infrequent,Inconsistent,0.0,0.0,0.0
457,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-25,0.0,68,753.8510294117647,136.01682,0.0,1.0,Greed,72.0,Frequent,Inconsistent,0.0,0.0,0.0
458,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-19,0.0,3,7722.796666666666,7.235789,0.0,1.0,Greed,64.0,Infrequent,Inconsistent,0.0,0.0,0.0
459,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-20,57478.456026,8,21188.46875,0.0,1.0,0.0,Greed,60.0,Infrequent,Inconsistent,57478.456026,57478.456026,0.0
460,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-23,88084.992348,229,1072.2595633187773,24.554663,1.0,0.0,Greed,71.0,Frequent,Inconsistent,145563.448374,145563.448374,0.0
461,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-24,0.0,2,0.335,0.0,0.0,0.0,Greed,69.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
462,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,0.0,1,0.94,0.0,0.0,0.0,Greed,68.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
463,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-09,0.0,1,0.12,0.0,0.0,0.0,Neutral,48.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
464,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-10,0.0,1,0.68,0.0,0.0,0.0,Fear,40.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
465,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-12,0.0,1,0.61,0.0,0.0,0.0,Fear,25.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
466,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-13,0.0,1,0.67,0.0,0.0,0.0,Fear,31.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
467,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-14,0.0,1,0.53,0.0,0.0,0.0,Fear,30.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
468,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-30,0.0,1,0.62,0.0,0.0,0.0,Fear,34.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
469,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-31,0.0,1,0.96,0.0,0.0,0.0,Fear,29.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
470,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-11,0.0,1,0.54,0.0,0.0,0.0,Fear,37.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
471,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-14,0.0,1,0.65,0.0,0.0,0.0,Neutral,50.0,Infrequent,Inconsistent,145563.448374,145563.448374,0.0
472,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-21,36165.56933,23,7202.092173913044,57.976841,1.0,0.0,Neutral,54.0,Infrequent,Inconsistent,181729.017704,181729.017704,0.0
473,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-05,0.0,1,0.61,0.0,0.0,0.0,Neutral,49.0,Infrequent,Inconsistent,181729.017704,181729.017704,0.0
474,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-11,0.0,1,0.73,0.0,0.0,0.0,Fear,32.0,Infrequent,Inconsistent,181729.017704,181729.017704,0.0
475,0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-29,124284.948775,15,8285.689333333334,43.499863,1.0,0.0,Extreme Greed,78.0,Infrequent,Inconsistent,306013.966479,306013.966479,0.0
476,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-07,5615.052102,93,4485.160645161291,47.838547,0.25806451612903225,0.7419354838709677,Fear,44.0,Frequent,Inconsistent,311629.018581,311629.018581,0.0
477,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-12,22795.8104,108,4261.555092592593,154.768112,0.4166666666666667,0.5833333333333334,Neutral,46.0,Frequent,Inconsistent,334424.828981,334424.828981,0.0
478,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-21,82117.04336,255,1500.5277647058824,38.391857,1.0,0.0,Greed,55.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
479,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-09,0.0,79,5570.2651898734175,44.005053,0.0,1.0,Extreme Fear,18.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
480,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-16,0.0,78,1231.3267948717948,9.604321,0.0,0.0,Fear,29.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
481,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,0.0,58,1514.5613793103448,8.784419,0.0,0.0,Fear,33.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
482,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,0.0,132,838.0906060606061,11.06274,0.0,0.0,Greed,65.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
483,0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-29,0.0,54,2655.1648148148147,46.178716,0.0,0.0,Greed,60.0,Frequent,Inconsistent,416541.872341,416541.872341,0.0
484,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-30,8.570313,8,249.58375,0.10899953,0.125,0.875,Extreme Greed,84.0,Infrequent,Consistent,8.570313,8.570313,0.0
485,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-01,197.422418,4,358.71500000000003,0.26578693999999997,0.5,0.5,Extreme Greed,81.0,Infrequent,Consistent,205.992731,205.992731,0.0
486,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-03,30.727222,42,330.0188095238095,2.2336630299999998,0.023809523809523808,0.6190476190476191,Extreme Greed,76.0,Frequent,Consistent,236.719953,236.719953,0.0
487,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-04,910.584797,102,795.8152941176471,21.44827514,0.13725490196078433,0.38235294117647056,Extreme Greed,78.0,Frequent,Consistent,1147.30475,1147.30475,0.0
488,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,3174.023699,290,587.6594137931035,48.58217003,0.36551724137931035,0.5,Extreme Greed,84.0,Frequent,Consistent,4321.328449,4321.328449,0.0
489,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,514.886454,108,1009.2267592592593,22.34087872,0.2962962962962963,0.5648148148148148,Greed,72.0,Frequent,Consistent,4836.214903,4836.214903,0.0
490,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-07,1040.616939,180,580.1653888888889,30.76567825,0.35,0.46111111111111114,Extreme Greed,75.0,Frequent,Consistent,5876.831842,5876.831842,0.0
491,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-08,227.072158,69,423.3769565217391,8.07278965,0.36231884057971014,0.4782608695652174,Extreme Greed,79.0,Frequent,Consistent,6103.904,6103.904,0.0
492,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-09,311.290605,55,399.53854545454544,5.26450568,0.34545454545454546,0.5818181818181818,Extreme Greed,78.0,Frequent,Consistent,6415.194605,6415.194605,0.0
493,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,1474.670598,182,512.06510989011,22.51617703,0.36813186813186816,0.5989010989010989,Extreme Greed,78.0,Frequent,Consistent,7889.865203,7889.865203,0.0
494,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,1157.689489,325,307.6034769230769,26.5157439,0.3353846153846154,0.36,Greed,74.0,Frequent,Consistent,9047.554692,9047.554692,0.0
495,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,159,458.38842767295597,22.0703145,0.2893081761006289,0.4716981132075472,Extreme Greed,83.0,Frequent,Consistent,9621.952766,9621.952766,0.0
496,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,587.630504,148,573.9341216216217,25.65326308,0.35135135135135137,0.527027027027027,Extreme Greed,76.0,Frequent,Consistent,10209.58327,10209.58327,0.0
497,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,1178.021061,62,488.356935483871,8.74278152,0.45161290322580644,0.5806451612903226,Extreme Greed,83.0,Frequent,Consistent,11387.604331,11387.604331,0.0
498,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,10303.889423,181,622.4760773480663,23.25335902,0.40331491712707185,0.5193370165745856,Extreme Greed,80.0,Frequent,Consistent,21691.493754000003,21691.493754000003,0.0
499,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,333.398209,92,574.7419565217391,16.03156007,0.29347826086956524,0.391304347826087,Extreme Greed,83.0,Frequent,Consistent,22024.891963000002,22024.891963000002,0.0
500,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,21172.081622,396,327.79242424242426,199.94217869000002,0.29292929292929293,0.37626262626262624,Extreme Greed,87.0,Frequent,Consistent,43196.973585,43196.973585,0.0
501,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,3311.822419,226,380.76508849557524,18.89955487,0.2079646017699115,0.5176991150442478,Extreme Greed,81.0,Frequent,Consistent,46508.796004,46508.796004,0.0
502,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,3491.018544,135,427.7865185185185,13.976246,0.4666666666666667,0.5481481481481482,Extreme Greed,75.0,Frequent,Consistent,49999.814548,49999.814548,0.0
503,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,6049.6938279999995,128,718.267421875,19.1604582,0.421875,0.546875,Greed,74.0,Frequent,Consistent,56049.508376000005,56049.508376000005,0.0
504,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,7454.276452,229,475.0544978165939,26.48990497,0.37554585152838427,0.28820960698689957,Greed,73.0,Frequent,Consistent,63503.784828,63503.784828,0.0
505,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,1063.854341,102,441.9328431372549,11.49957516,0.29411764705882354,0.5098039215686274,Greed,73.0,Frequent,Consistent,64567.639169,64567.639169,0.0
506,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,4704.4420789999995,486,478.66473251028805,49.01431857,0.39711934156378603,0.48559670781893005,Greed,70.0,Frequent,Consistent,69272.081248,69272.081248,0.0
507,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,1506.989241,121,393.04826446280987,11.80372348,0.4214876033057851,0.4628099173553719,Greed,73.0,Frequent,Consistent,70779.070489,70779.070489,0.0
508,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-25,271.246809,99,434.2566666666667,12.22302302,0.30303030303030304,0.41414141414141414,Greed,73.0,Frequent,Consistent,71050.31729800001,71050.31729800001,0.0
509,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-26,9136.439892,160,875.6657499999999,23.77648759,0.35,0.2875,Extreme Greed,79.0,Frequent,Consistent,80186.75719,80186.75719,0.0
510,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-27,1473.2450880000001,115,439.5926086956522,8.41063022,0.6086956521739131,0.6086956521739131,Greed,74.0,Frequent,Consistent,81660.002278,81660.002278,0.0
511,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-28,74.156745,43,286.27116279069764,3.056162,0.23255813953488372,0.23255813953488372,Greed,72.0,Frequent,Consistent,81734.159023,81734.159023,0.0
512,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-29,1609.679253,92,473.0703260869565,9.68390019,0.42391304347826086,0.5217391304347826,Greed,73.0,Frequent,Consistent,83343.83827600001,83343.83827600001,0.0
513,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-30,240.749155,59,530.9594915254237,7.35761818,0.5084745762711864,0.6101694915254238,Greed,65.0,Frequent,Consistent,83584.587431,83584.587431,0.0
514,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-31,97.688169,99,541.9542424242425,10.834892759999999,0.0707070707070707,0.3434343434343434,Greed,64.0,Frequent,Consistent,83682.27560000001,83682.27560000001,0.0
515,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,16,632.90125,2.4354733299999998,0.1875,0.5625,Greed,66.0,Infrequent,Consistent,83700.06029600001,83700.06029600001,0.0
516,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,677.276764,90,548.5241111111111,12.32442837,0.4777777777777778,0.3333333333333333,Greed,70.0,Frequent,Consistent,84377.33706,84377.33706,0.0
517,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,846.655814,102,321.5754901960784,8.26689217,0.23529411764705882,0.5,Greed,74.0,Frequent,Consistent,85223.992874,85223.992874,0.0
518,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,73.451675,57,628.7080701754386,11.11830504,0.2631578947368421,0.3508771929824561,Greed,73.0,Frequent,Consistent,85297.444549,85297.444549,0.0
519,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,8.594753,38,439.9673684210526,3.637846,0.10526315789473684,0.02631578947368421,Greed,72.0,Frequent,Consistent,85306.039302,85306.039302,0.0
520,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-06,559.643925,84,414.94607142857143,8.41166125,0.20238095238095238,0.32142857142857145,Extreme Greed,76.0,Frequent,Consistent,85865.683227,85865.683227,0.0
